title,position,requirements
Аналитик баз данных | Junior DBA,junior,"['bash', 'docker', 'sql', 'postgresql', 'python']"
Аналитик данных,junior,[]
Аналитик данных коммерческой функции,middle,"['sql', 'postgresql', 'pandas', 'python']"
Marketing Data Analyst,middle,"['data analysis', 'sql', 'python']"
Аналитик данных мотивационной отчетности/DWH,junior,"['sql', 'postgresql']"
Специалист по большим данным,intern,['python']
Аналитик-разработчик Power BI,middle,"['sql server', 'pyspark']"
Аналитик данных,middle,"['jira', 'greenplum', 'sql', 'pandas', 'python']"
Аналитик данных,middle,"['jira', 'greenplum', 'sql', 'pandas', 'python']"
"Специалист (социолог, маркетолог, аналитик данных)",intern,[]
Аналитик по загрузкам данных,middle,"['git', 'sql']"
Data Scientist NLP (Senior),middle,"['nltk', 'python', 'pytorch', 'tensorflow', 'pandas', 'pytorch', 'tensorflow', 'pandas']"
Аналитик данных,junior,[]
Аналитик данных,junior,"['plotly', 'sql', 'sql', 'qlikview', 'tableau', 'bigquery', 'snowflake']"
Data Scientist,middle,['python']
Продуктовый аналитик (BI аналитик),junior,"['sql', 'b', 'python']"
Data Scientist / ML Engineer,junior,"['xgboost', 'sql', 'catboost', 'python']"
BI-аналитик,middle,"['sql', 'python', 'sql']"
"Аналитик бизнес-процессов (направление ДБО, СБП)",junior,[]
Главный аналитик бизнес-процессов по защите прав застрахованных,senior,"['sql', 'python']"
Аналитик данных,junior,"['python', 'sql']"
Аналитик базы данных в отдел Маркетинга,junior,[]
Senior Data Scientist / Инженер машинного обучения в команду моделей для логистики,senior,"['python', 'pyspark']"
Аналитик данных (BI),middle,"['sql', 'python']"
Аналитик данных,middle,"['moodle', 'postgresql', 'mysql', 'python']"
BI-аналитик,junior,"['data analysis', 'sql', 'python']"
Middle+ / Senior Data-аналитик,senior,"['java', 'jira', 'sql', 'pandas', 'git', 'python', 'groovy']"
"Middle системный аналитик в MWS Data Compass [Big Data, МТС Веб Сервисы]",middle,"['rest api', 'sql', 'pyspark', 'rest api', 'python']"
Аналитик базы данных (оператор),junior,[]
Senior data analyst,senior,"['docker', 'sql']"
Data analyst / Аналитик данных,middle,"['python', 'sql']"
Data Scientist middle/senior,middle,"['python', 'machine learning']"
Data Scientist/ ML Engineer на Интеллектуальную платформу коммуникации,middle,['python']
Data Scientist (стажер),intern,"['python', 'sql', 'pytorch', 'docker']"
Data Scientist (стажер),intern,"['python', 'sql', 'pytorch', 'docker']"
Data Scientist (стажер),intern,"['python', 'sql', 'pytorch', 'docker']"
Аналитик бизнес-процессов,junior,"['uml', 'mapping']"
Аналитик данных,junior,"['python', 'sql']"
"Эксперт автоматизации сбора данных / Аналитик (ETL, DWH)",junior,"['sql', 'python', 'sql']"
"Аналитик данных (excel, DTS, CRM)",middle,[]
Аналитик данных,junior,"['sql', 'postgresql']"
Data Scientist (Моделирование рисков корпоративного кредитования),middle,"['numpy', 'matplotlib', 'docker', 'postgresql', 'pandas', 'seaborn', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Аналитик данных в Управление фрод-мониторинга,middle,"['python', 'sql']"
"Middle/Senior Business Analyst [Big Data, МТС Веб Сервисы]",middle,"['big data', 'sql', 'pyspark', 'python']"
ML Engineer/Data Scientist на продукт Ценообразование,middle,"['python', 'pyspark']"
Старший аналитик данных (антифрод) в VK Реклама,senior,"['python', 'sql']"
Data Scientist/python-разработчик,middle,"['docker', 'sql', 'git', 'python']"
Старший BI-аналитик,senior,[]
Старший BI-аналитик,senior,[]
Аналитик данных,middle,['sql']
Senior Data Scientist (Rec. system),senior,"['python', 'sql']"
Senior Data Scientist (Rec. system),senior,"['python', 'sql']"
Data Scientist/ML-Аналитик,junior,"['sql', 'postgresql', 'python']"
"Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist, ML-инженер)",junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Data Scientist в Видеоаналитику [Trust and Safety],middle,"['pytorch', 'python']"
Data Analyst,junior,"['sql server', 'big data', 'matplotlib', 'seaborn', 'sql', 'pandas', 'python']"
Data Analyst,junior,"['sql server', 'big data', 'matplotlib', 'seaborn', 'sql', 'pandas', 'python']"
Team Lead Data Scientist,senior,[]
Аналитик данных,junior,"['python', 'sql']"
"Data Engineer, Data Scientist (преподаватель дисциплины Apache Spark)",middle,"['pyspark', 'sql']"
BI-аналитик,middle,['sql']
Аналитик данных,middle,"['matplotlib', 'b', 'greenplum', 'sql', 'postgresql', 'pandas', 'python']"
Lead AI Engineer / Data Scientist,senior,[]
Data Analyst / Аналитик-разработчик,junior,"['numpy', 'matplotlib', 'greenplum', 'sql', 'pandas', 'python']"
Аналитик базы данных недвижимости,intern,[]
Аналитик данных,middle,"['greenplum', 'sql', 'tableau']"
"Data аналитик направления предиктивной аналитики, отчетности и collection моделирования МСБ",middle,"['data analysis', 'python', 'tableau']"
Ведущий Data Scientist (Reinforcement Learning & Research),senior,"['numpy', 'pytorch', 'pandas', 'python']"
Аналитик данных отдела анализа и отбора государственных услуг,middle,"['sql', 'python']"
Аналитик данных медицинской статистики,junior,[]
Data scientist/ML-инженер,junior,"['docker', 'sql', 'git', 'python']"
Data Analyst (Клиентский сервис),middle,"['b', 'python', 'sql']"
Data Analyst (Клиентский сервис),middle,"['b', 'python', 'sql']"
Аналитик по роботизации бизнес-процессов (RPA),junior,[]
Аналитик данных / Data Analyst,junior,[]
Аналитик данных,junior,[]
"Ведущий Data Scientist, Инструменты сбора данных из открытых источников",senior,[]
Аналитик по закупкам и работе с базами данных со знанием китайского языка,junior,[]
Аналитик данных B2B,junior,"['sql', 'b', 'tableau', 'vertica']"
Data Analyst (Conversational AI),intern,[]
Аналитик данных,junior,"['sql', 'b', 'python']"
Senior / Middle System Analyst (Data),middle,"['data integration', 'streaming data', 'postgresql', 'hive', 'sql', 'data warehouse', 'data warehouse', 'python', 'airflow']"
Senior / Middle System Analyst (Data),middle,"['data integration', 'streaming data', 'postgresql', 'hive', 'sql', 'data warehouse', 'data warehouse', 'python', 'airflow']"
Junior BI-аналитик / Операционный аналитик,junior,['grafana']
Data Scientist (Marketing Mix Modeling),middle,[]
People Data Analyst,middle,"['big data', 'sql', 'python']"
Аналитик данных,intern,"['python', 'mongodb', 'sql']"
"Data Scientist, Маркетплейс, Антифрод",middle,[]
Аналитик (анализ данных работы социально-кадровых центров),junior,['sql']
Аналитик данных,junior,"['sql', 'sql server', 'python']"
CX Data Аналитик,junior,"['sql', 'python']"
Аналитик данных СТЕК ЖКХ,intern,['sql']
"Старший Data Scientist, Факторы ранжирования",senior,[]
